"","hatchery","brood_year","run_year","tag_code","hatchery_location_name","release_location_name","age","tot_estnum","tot_N_rec","stray_ind","avg_FL","Total_N","rel_month","avg_day","dist_hatch_ocean","Cleaned.up.site.name","LAT","LONG","Category","Bay","dist_hatch","dist_ocean","dist_hatchR","Xchannel","flow.10","flow.1011","flow.911","flow.1011R","flow.J45","flow.J36","flow.J45R","flow_discrep","runoff","LH_Type","LH_Type2","rel_month2","rel_flow","delta_temp.1011","mean_PDO_retn","mean_PDO_outmig","PDO_discrep","runsize"
"496","feather",2006,2009,601090208,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,22.77,9,0,54,11305,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"497","feather",2006,2008,67000,"FEATHER R HATCHERY","WICKLAND OIL TERMINAL",2,147.798,36.598,0.875776397515528,110.02386899222,1165846,5,131,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,31,1793.35483870968,1449.19672131148,1617.08791208791,0.452695401916252,2643.54098360656,3157.45901639344,0.488635296185302,-1194.34426229508,9027,"Smolt","Smolt",5,1892.29032258065,61.0719648372131,-1.2925,-0.195833333333333,-1.09666666666667,10853
"498","feather",2006,2009,601090104,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,1.01,1,0,57,11165,2,37,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"499","feather",2006,2009,67020,"FEATHER R HATCHERY","WICKLAND OIL TERMINAL",3,15.66,14,0.161558109833972,89.0587511258504,161801,4,100.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"500","feather",2006,2009,67000,"FEATHER R HATCHERY","WICKLAND OIL TERMINAL",3,129.0051,70.5151,0.471183697388708,110.02386899222,1165846,5,131,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",5,1892.29032258065,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"501","feather",2006,2009,67005,"FEATHER R HATCHERY","WICKLAND OIL TERMINAL",3,131.14,103,0.391566265060241,89.8563289695685,1207268,6,162.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",6,3548.56666666667,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"502","feather",2006,2009,601090102,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,1.01,1,0,57,10965,2,37,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"503","feather",2006,2009,62318,"FEATHER R HATCHERY","SAC R AT WEST SACRAMENTO",3,7.07,7,0,91,25378,4,120,238.9784533,"West Sacramento Boat ramp",38.590971,-121.507888,"normal","UPSTREAM",140.01,171.628,0.462149369211167,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"504","feather",2006,2009,67018,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",3,17.96,12,0.437639198218263,119.967376437324,215000,5,142.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",5,1892.29032258065,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"505","feather",2006,2009,67002,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",3,151.6502,108.5002,0.283746411148815,89.7531769837475,1235150,6,159.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",6,3548.56666666667,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"506","feather",2006,2009,601080907,"FEATHER R HATCHERY","MOK R LIGHTHOUSE MARINA",3,1.01,1,0,56,26005,2,47,238.9784533,"Lighthouse Marina",38.1054,-121.5708,"normal (delta)","UPSTREAM",216.169,114.452,0.713537368709441,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"507","feather",2006,2008,601090205,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",2,1.02,1,0,54,11273,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,31,1793.35483870968,1449.19672131148,1617.08791208791,0.452695401916252,2643.54098360656,3157.45901639344,0.488635296185302,-1194.34426229508,9027,"Fry","Fry",2,3570.07142857143,61.0719648372131,-1.2925,-0.195833333333333,-1.09666666666667,10853
"508","feather",2006,2009,67003,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",3,115.7,101,0.161970613656007,88.5654888687996,1236416,6,159,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",6,3548.56666666667,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"509","feather",2006,2009,62322,"FEATHER R HATCHERY","BENICIA",3,19.19,19,0,88,12647,4,113,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"510","feather",2006,2008,601090200,"FEATHER R HATCHERY","YOLO BYPASS",2,1.02,1,0,54,10403,2,37.5,238.9784533,"Yolo Bypass-Rd 17",38.692164,-121.645496,"NMR","UPSTREAM",274.184,158.849,0.905035087835117,31,1793.35483870968,1449.19672131148,1617.08791208791,0.452695401916252,2643.54098360656,3157.45901639344,0.488635296185302,-1194.34426229508,9027,"Fry","Fry",2,3570.07142857143,61.0719648372131,-1.2925,-0.195833333333333,-1.09666666666667,10853
"511","feather",2006,2009,601090206,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,10.1,10,0,54,11753,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"512","feather",2006,2010,67003,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",4,18.47,10,0,88.5654888687996,1236416,6,159,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",6,3548.56666666667,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"513","feather",2006,2009,62325,"FEATHER R HATCHERY","BENICIA",3,39.11,37,0.0703144975709537,112,12996,5,141,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",5,1892.29032258065,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"514","feather",2006,2008,601090208,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",2,1.02,1,0,54,11305,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,31,1793.35483870968,1449.19672131148,1617.08791208791,0.452695401916252,2643.54098360656,3157.45901639344,0.488635296185302,-1194.34426229508,9027,"Fry","Fry",2,3570.07142857143,61.0719648372131,-1.2925,-0.195833333333333,-1.09666666666667,10853
"515","feather",2006,2009,601080903,"FEATHER R HATCHERY","MOK R LIGHTHOUSE MARINA",3,15.7,2,0,52,28160,2,40,238.9784533,"Lighthouse Marina",38.1054,-121.5708,"normal (delta)","UPSTREAM",216.169,114.452,0.713537368709441,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"516","feather",2006,2009,601080905,"FEATHER R HATCHERY","SAC R AT ISLETON",3,42.51,15,0,53,25817,2,40,238.9784533,"Isleton",38.1628,-121.6126,"normal","UPSTREAM",208.354,103.447,0.687741373277791,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"517","feather",2006,2009,67006,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",3,283.036,221.496,0.418342542998064,95.890140962406,1203914,6,171.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",6,3548.56666666667,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"518","feather",2006,2009,601090207,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,9.46021368229253,3,0.786474167726147,54,10931,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"519","feather",2006,2009,601080906,"FEATHER R HATCHERY","MOK R LIGHTHOUSE MARINA",3,16.71,3,0,56,26433,2,47,238.9784533,"Lighthouse Marina",38.1054,-121.5708,"normal (delta)","UPSTREAM",216.169,114.452,0.713537368709441,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"520","feather",2006,2009,62323,"FEATHER R HATCHERY","BENICIA",3,24.24,24,0,88,12868,4,113,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"521","feather",2006,2009,601090200,"FEATHER R HATCHERY","YOLO BYPASS",3,15.61,10,0.417680973734785,54,10403,2,37.5,238.9784533,"Yolo Bypass-Rd 17",38.692164,-121.645496,"NMR","UPSTREAM",274.184,158.849,0.905035087835117,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"522","feather",2006,2010,67006,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",4,144.1685,50.3885,0.097514366869323,95.890140962406,1203914,6,171.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",6,3548.56666666667,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"523","feather",2006,2010,67007,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",4,43.97,16,0.509665681146236,95.9496512425783,695900,6,170.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",6,3548.56666666667,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"524","feather",2006,2009,67004,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",3,134.996,86.006,0.434798068090906,91.8669564412127,1230042,6,167.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",6,3548.56666666667,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"525","feather",2006,2009,601080904,"FEATHER R HATCHERY","SAC R AT ISLETON",3,21.21,21,0,52,26036,2,40,238.9784533,"Isleton",38.1628,-121.6126,"normal","UPSTREAM",208.354,103.447,0.687741373277791,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"526","feather",2006,2010,601090106,"FEATHER R HATCHERY","YOLO BYPASS",4,9.2,1,0,57,10731,2,37,238.9784533,"Yolo Bypass-Rd 17",38.692164,-121.645496,"NMR","UPSTREAM",274.184,158.849,0.905035087835117,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Fry","Smolt",2,3570.07142857143,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"527","feather",2006,2010,62323,"FEATHER R HATCHERY","BENICIA",4,1.03,1,0,88,12868,4,113,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",4,3419.83333333333,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"528","feather",2006,2009,62316,"FEATHER R HATCHERY","SAC R AT WEST SACRAMENTO",3,55.87,25,0.0945051011276177,86,24385,4,106,238.9784533,"West Sacramento Boat ramp",38.590971,-121.507888,"normal","UPSTREAM",140.01,171.628,0.462149369211167,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"529","feather",2006,2009,601090201,"FEATHER R HATCHERY","YOLO BYPASS",3,6.06,6,0,54,9644,2,37.5,238.9784533,"Yolo Bypass-Rd 17",38.692164,-121.645496,"NMR","UPSTREAM",274.184,158.849,0.905035087835117,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"530","feather",2006,2009,62326,"FEATHER R HATCHERY","BENICIA",3,20.75,7,0,107,12964,5,127,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",5,1892.29032258065,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"531","feather",2006,2010,601090101,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",4,1.03,1,0,57,9967,2,37,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Fry","Smolt",2,3570.07142857143,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"532","feather",2006,2009,601090103,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,1.01,1,0,57,10564,2,37,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"533","feather",2006,2010,62317,"FEATHER R HATCHERY","SAC R AT WEST SACRAMENTO",4,1,1,0,86,26200,4,106,238.9784533,"West Sacramento Boat ramp",38.590971,-121.507888,"normal","UPSTREAM",140.01,171.628,0.462149369211167,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",4,3419.83333333333,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"534","feather",2006,2010,62324,"FEATHER R HATCHERY","BENICIA",4,1.03,1,0,112,12252,5,141,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",5,1892.29032258065,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"535","feather",2006,2009,62317,"FEATHER R HATCHERY","SAC R AT WEST SACRAMENTO",3,44.9207,29.9807,0.0659094804844982,86,26200,4,106,238.9784533,"West Sacramento Boat ramp",38.590971,-121.507888,"normal","UPSTREAM",140.01,171.628,0.462149369211167,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"536","feather",2006,2009,601090101,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,1.01,1,0,57,9967,2,37,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"537","feather",2006,2009,601090106,"FEATHER R HATCHERY","YOLO BYPASS",3,13.13,13,0,57,10731,2,37,238.9784533,"Yolo Bypass-Rd 17",38.692164,-121.645496,"NMR","UPSTREAM",274.184,158.849,0.905035087835117,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Smolt",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"538","feather",2006,2010,601080909,"FEATHER R HATCHERY","SAC R AT ISLETON",4,1.03,1,0,55,26011,2,47,238.9784533,"Isleton",38.1628,-121.6126,"normal","UPSTREAM",208.354,103.447,0.687741373277791,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Fry","Smolt",2,3570.07142857143,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"539","feather",2006,2009,601090209,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,23.78,10,0,54,10889,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"540","feather",2006,2010,67004,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",4,60.42,19,0,91.8669564412127,1230042,6,167.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",6,3548.56666666667,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"541","feather",2006,2009,62319,"FEATHER R HATCHERY","SAC R AT WEST SACRAMENTO",3,7.07,7,0,91,24703,4,120,238.9784533,"West Sacramento Boat ramp",38.590971,-121.507888,"normal","UPSTREAM",140.01,171.628,0.462149369211167,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Smolt","Smolt",4,3419.83333333333,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"542","feather",2006,2010,67005,"FEATHER R HATCHERY","WICKLAND OIL TERMINAL",4,21.44,13,0.186567164179104,89.8563289695685,1207268,6,162.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",6,3548.56666666667,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"543","feather",2006,2009,601090205,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,9.82,8,0.280040733197556,54,11273,2,51,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,2643.54098360656,3157.45901639344,0.488635296185302,-664.950819672131,9027,"Fry","Fry",2,3570.07142857143,59.6552744114754,-0.6125,-0.195833333333333,-0.416666666666667,14810
"544","feather",2006,2010,601080904,"FEATHER R HATCHERY","SAC R AT ISLETON",4,16.6,1,1,52,26036,2,40,238.9784533,"Isleton",38.1628,-121.6126,"normal","UPSTREAM",208.354,103.447,0.687741373277791,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Fry","Fry",2,3570.07142857143,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"545","feather",2006,2010,67002,"FEATHER R HATCHERY","WICKLAND OIL NET PEN",4,26.64,10,0,89.7531769837475,1235150,6,159.5,238.9784533,"Wickland Oil Terminal",38.05931,-122.2414,"BAY","BAY",273.271,41.499,0.902021428995821,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,2643.54098360656,3157.45901639344,0.488635296185302,-132.672131147541,9027,"Smolt","Smolt",6,3548.56666666667,60.3207086009836,-0.3125,-0.195833333333333,-0.116666666666667,64887
"546","feather",2007,2010,60365,"FEATHER R HATCHERY","SAC R AT WEST SACRAMENTO",3,14.32,6,0.0698324022346369,63.7103101123794,29292,5,142,238.9784533,"West Sacramento Boat ramp",38.590971,-121.507888,"normal","UPSTREAM",140.01,171.628,0.462149369211167,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,1826.31147540984,1722.90983606557,0.430953780927476,684.557377049181,9027,"Fry","Smolt",5,1468.93548387097,60.3207086009836,-0.3125,-1.2925,0.98,64887
"547","feather",2007,2010,608000000,"FEATHER R HATCHERY","SAC R ELKHORN BOAT RAMP",3,13.32,5,0,54.830139276091,53121,2,38,238.9784533,"Elkhorn Regional Park",38.673,-121.6258,"normal","UPSTREAM",122.702,188.953,0.40501858367937,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,1826.31147540984,1722.90983606557,0.430953780927476,684.557377049181,9027,"Fry","Fry",2,1103.93103448276,60.3207086009836,-0.3125,-1.2925,0.98,64887
"548","feather",2007,2010,608020009,"FEATHER R HATCHERY","MOK R LIGHTHOUSE MARINA",3,3.06,3,0,63.7103101123794,26715,2,51,238.9784533,"Lighthouse Marina",38.1054,-121.5708,"normal (delta)","UPSTREAM",216.169,114.452,0.713537368709441,30.0347222,2908.83870967742,2510.86885245902,3770.36263736264,0.395847763385058,1826.31147540984,1722.90983606557,0.430953780927476,684.557377049181,9027,"Fry","Smolt",2,1103.93103448276,60.3207086009836,-0.3125,-1.2925,0.98,64887
"549","feather",2007,2009,60368,"FEATHER R HATCHERY","BENICIA",2,2.02,2,0,63.7103101123794,25623,5,136,238.9784533,"Benicia Boat Ramp",38.05727,-122.17503,"BAY","BAY",267.663,46.855,0.88351036791064,27.9923611,2005.09677419355,1978.59016393443,1855.85714285714,0.400366218955148,1826.31147540984,1722.90983606557,0.430953780927476,152.27868852459,9027,"Fry","Smolt",5,1468.93548387097,59.6552744114754,-0.6125,-1.2925,0.68,14810
