date,location,statistic,deg_f,watershed
2008-05-12T00:00:00Z,pph5,max,57.74,pit river
2008-05-12T00:00:00Z,pph5,min,52.879999999999995,pit river
2008-05-12T00:00:00Z,pph5,dif,4.8600000000000065,pit river
2008-05-13T00:00:00Z,r1,avg,53.42,pit river
2008-05-13T00:00:00Z,r1,max,57.92,pit river
2008-05-13T00:00:00Z,r1,min,49.1,pit river
2008-05-13T00:00:00Z,r1,dif,8.82,pit river
2008-05-13T00:00:00Z,pph5,avg,56.3,pit river
2008-05-13T00:00:00Z,pph5,max,58.28,pit river
2008-05-13T00:00:00Z,pph5,min,52.16,pit river
2008-05-13T00:00:00Z,pph5,dif,6.1200000000000045,pit river
2008-05-14T00:00:00Z,r1,avg,56.480000000000004,pit river
2008-05-14T00:00:00Z,r1,max,60.08,pit river
2008-05-14T00:00:00Z,r1,min,53.06,pit river
2008-05-14T00:00:00Z,r1,dif,7.019999999999996,pit river
2008-05-14T00:00:00Z,pph5,avg,58.1,pit river
2008-05-14T00:00:00Z,pph5,max,60.26,pit river
2008-05-14T00:00:00Z,pph5,min,54.32,pit river
2008-05-14T00:00:00Z,pph5,dif,5.939999999999998,pit river
2008-05-15T00:00:00Z,r1,avg,57.74,pit river
2008-05-15T00:00:00Z,r1,max,62.24,pit river
2008-05-15T00:00:00Z,r1,min,53.6,pit river
2008-05-15T00:00:00Z,r1,dif,8.64,pit river
2008-05-15T00:00:00Z,pph5,avg,58.1,pit river
2008-05-15T00:00:00Z,pph5,max,60.44,pit river
2008-05-15T00:00:00Z,pph5,min,55.040000000000006,pit river
2008-05-15T00:00:00Z,pph5,dif,5.3999999999999915,pit river
2008-05-16T00:00:00Z,r1,avg,58.64,pit river
2008-05-16T00:00:00Z,r1,max,62.6,pit river
2008-05-16T00:00:00Z,r1,min,54.5,pit river
2008-05-16T00:00:00Z,r1,dif,8.100000000000001,pit river
2008-05-16T00:00:00Z,pph5,avg,58.28,pit river
2008-05-16T00:00:00Z,pph5,max,59.540000000000006,pit river
2008-05-16T00:00:00Z,pph5,min,55.040000000000006,pit river
2008-05-16T00:00:00Z,pph5,dif,4.5,pit river
2008-05-17T00:00:00Z,r1,avg,59.18,pit river
2008-05-17T00:00:00Z,r1,max,62.78,pit river
2008-05-17T00:00:00Z,r1,min,55.040000000000006,pit river
2008-05-17T00:00:00Z,r1,dif,7.739999999999995,pit river
2008-05-17T00:00:00Z,pph5,avg,58.64,pit river
2008-05-17T00:00:00Z,pph5,max,60.08,pit river
2008-05-17T00:00:00Z,pph5,min,56.3,pit river
2008-05-17T00:00:00Z,pph5,dif,3.780000000000001,pit river
2008-05-18T00:00:00Z,r1,avg,59.540000000000006,pit river
2008-05-18T00:00:00Z,r1,max,62.96,pit river
2008-05-18T00:00:00Z,r1,min,55.76,pit river
2008-05-18T00:00:00Z,r1,dif,7.200000000000003,pit river
2008-05-18T00:00:00Z,pph5,avg,58.46,pit river
2008-05-18T00:00:00Z,pph5,max,60.980000000000004,pit river
2008-05-18T00:00:00Z,pph5,min,55.22,pit river
2008-05-18T00:00:00Z,pph5,dif,5.760000000000005,pit river
2008-05-19T00:00:00Z,r1,avg,59.72,pit river
2008-05-19T00:00:00Z,r1,max,63.31999999999999,pit river
2008-05-19T00:00:00Z,r1,min,55.76,pit river
2008-05-19T00:00:00Z,r1,dif,7.559999999999995,pit river
2008-05-19T00:00:00Z,pph5,avg,59.900000000000006,pit river
2008-05-19T00:00:00Z,pph5,max,61.7,pit river
2008-05-19T00:00:00Z,pph5,min,54.5,pit river
2008-05-19T00:00:00Z,pph5,dif,7.200000000000003,pit river
2008-05-20T00:00:00Z,r1,avg,58.28,pit river
2008-05-20T00:00:00Z,r1,max,61.88,pit river
2008-05-20T00:00:00Z,r1,min,56.3,pit river
2008-05-20T00:00:00Z,r1,dif,5.580000000000005,pit river
2008-05-20T00:00:00Z,pph5,avg,59.36,pit river
2008-05-20T00:00:00Z,pph5,max,60.980000000000004,pit river
2008-05-20T00:00:00Z,pph5,min,55.400000000000006,pit river
2008-05-20T00:00:00Z,pph5,dif,5.579999999999998,pit river
2008-05-21T00:00:00Z,r1,avg,55.76,pit river
2008-05-21T00:00:00Z,r1,max,58.64,pit river
2008-05-21T00:00:00Z,r1,min,52.7,pit river
2008-05-21T00:00:00Z,r1,dif,5.939999999999998,pit river
2008-05-21T00:00:00Z,pph5,avg,58.82,pit river
2008-05-21T00:00:00Z,pph5,max,60.26,pit river
2008-05-21T00:00:00Z,pph5,min,54.68,pit river
2008-05-21T00:00:00Z,pph5,dif,5.579999999999998,pit river
2008-05-22T00:00:00Z,r1,avg,55.400000000000006,pit river
2008-05-22T00:00:00Z,r1,max,58.64,pit river
2008-05-22T00:00:00Z,r1,min,51.8,pit river
2008-05-22T00:00:00Z,r1,dif,6.840000000000003,pit river
2008-05-22T00:00:00Z,pph5,avg,57.92,pit river
2008-05-22T00:00:00Z,pph5,max,59.72,pit river
2008-05-22T00:00:00Z,pph5,min,54.32,pit river
2008-05-22T00:00:00Z,pph5,dif,5.399999999999999,pit river
2008-05-23T00:00:00Z,r1,avg,54.86,pit river
2008-05-23T00:00:00Z,r1,max,56.84,pit river
2008-05-23T00:00:00Z,r1,min,52.519999999999996,pit river
2008-05-23T00:00:00Z,r1,dif,4.320000000000007,pit river
2008-05-23T00:00:00Z,pph5,avg,57.56,pit river
2008-05-23T00:00:00Z,pph5,max,58.82,pit river
2008-05-23T00:00:00Z,pph5,min,55.58,pit river
2008-05-23T00:00:00Z,pph5,dif,3.240000000000002,pit river
2008-05-24T00:00:00Z,r1,avg,54.68,pit river
2008-05-24T00:00:00Z,r1,max,55.76,pit river
2008-05-24T00:00:00Z,r1,min,53.6,pit river
2008-05-24T00:00:00Z,r1,dif,2.1599999999999966,pit river
2008-05-24T00:00:00Z,pph5,avg,56.66,pit river
2008-05-24T00:00:00Z,pph5,max,58.28,pit river
2008-05-24T00:00:00Z,pph5,min,55.58,pit river
2008-05-24T00:00:00Z,pph5,dif,2.700000000000003,pit river
2008-05-25T00:00:00Z,r1,avg,54.86,pit river
2008-05-25T00:00:00Z,r1,max,56.84,pit river
2008-05-25T00:00:00Z,r1,min,52.879999999999995,pit river
2008-05-25T00:00:00Z,r1,dif,3.960000000000008,pit river
2008-05-25T00:00:00Z,pph5,avg,55.58,pit river
2008-05-25T00:00:00Z,pph5,max,56.84,pit river
2008-05-25T00:00:00Z,pph5,min,53.96,pit river
2008-05-25T00:00:00Z,pph5,dif,2.8800000000000026,pit river
2008-05-26T00:00:00Z,r1,avg,54.32,pit river
2008-05-26T00:00:00Z,r1,max,55.76,pit river
2008-05-26T00:00:00Z,r1,min,53.42,pit river
2008-05-26T00:00:00Z,r1,dif,2.3399999999999963,pit river
2008-05-26T00:00:00Z,pph5,avg,55.400000000000006,pit river
2008-05-26T00:00:00Z,pph5,max,56.480000000000004,pit river
2008-05-26T00:00:00Z,pph5,min,53.96,pit river
2008-05-26T00:00:00Z,pph5,dif,2.520000000000003,pit river
2008-05-27T00:00:00Z,r1,avg,55.22,pit river
2008-05-27T00:00:00Z,r1,max,57.56,pit river
2008-05-27T00:00:00Z,r1,min,53.42,pit river
2008-05-27T00:00:00Z,r1,dif,4.140000000000001,pit river
2008-05-27T00:00:00Z,pph5,avg,55.76,pit river
2008-05-27T00:00:00Z,pph5,max,57.379999999999995,pit river
2008-05-27T00:00:00Z,pph5,min,53.6,pit river
2008-05-27T00:00:00Z,pph5,dif,3.779999999999994,pit river
2008-05-28T00:00:00Z,r1,avg,55.76,pit river
2008-05-28T00:00:00Z,r1,max,56.84,pit river
2008-05-28T00:00:00Z,r1,min,54.5,pit river
2008-05-28T00:00:00Z,r1,dif,2.3400000000000034,pit river
2008-05-28T00:00:00Z,pph5,avg,56.66,pit river
2008-05-28T00:00:00Z,pph5,max,57.92,pit river
2008-05-28T00:00:00Z,pph5,min,54.86,pit river
2008-05-28T00:00:00Z,pph5,dif,3.0600000000000023,pit river
2008-05-29T00:00:00Z,r1,avg,55.94,pit river
2008-05-29T00:00:00Z,r1,max,58.28,pit river
2008-05-29T00:00:00Z,r1,min,54.14,pit river
2008-05-29T00:00:00Z,r1,dif,4.140000000000001,pit river
2008-05-29T00:00:00Z,pph5,avg,57.019999999999996,pit river
2008-05-29T00:00:00Z,pph5,max,58.46,pit river
2008-05-29T00:00:00Z,pph5,min,55.22,pit river
2008-05-29T00:00:00Z,pph5,dif,3.240000000000002,pit river
2008-05-30T00:00:00Z,r1,avg,57.74,pit river
2008-05-30T00:00:00Z,r1,max,61.88,pit river
2008-05-30T00:00:00Z,r1,min,54.14,pit river
2008-05-30T00:00:00Z,r1,dif,7.740000000000002,pit river
2008-05-30T00:00:00Z,pph5,avg,57.92,pit river
2008-05-30T00:00:00Z,pph5,max,60.44,pit river
2008-05-30T00:00:00Z,pph5,min,55.400000000000006,pit river
2008-05-30T00:00:00Z,pph5,dif,5.039999999999992,pit river
2008-05-31T00:00:00Z,r1,avg,59.18,pit river
2008-05-31T00:00:00Z,r1,max,61.88,pit river
2008-05-31T00:00:00Z,r1,min,55.76,pit river
2008-05-31T00:00:00Z,r1,dif,6.1200000000000045,pit river
2008-05-31T00:00:00Z,pph5,avg,58.1,pit river
2008-05-31T00:00:00Z,pph5,max,59.18,pit river
2008-05-31T00:00:00Z,pph5,min,55.94,pit river
2008-05-31T00:00:00Z,pph5,dif,3.240000000000002,pit river
2008-06-01T00:00:00Z,r1,avg,58.82,pit river
2008-06-01T00:00:00Z,r1,max,62.06,pit river
2008-06-01T00:00:00Z,r1,min,55.040000000000006,pit river
2008-06-01T00:00:00Z,r1,dif,7.019999999999996,pit river
2008-06-01T00:00:00Z,pph5,avg,57.2,pit river
2008-06-01T00:00:00Z,pph5,max,58.46,pit river
2008-06-01T00:00:00Z,pph5,min,55.400000000000006,pit river
2008-06-01T00:00:00Z,pph5,dif,3.059999999999995,pit river
2008-06-02T00:00:00Z,r1,avg,59.72,pit river
2008-06-02T00:00:00Z,r1,max,62.78,pit river
2008-06-02T00:00:00Z,r1,min,56.3,pit river
2008-06-02T00:00:00Z,r1,dif,6.480000000000004,pit river
2008-06-02T00:00:00Z,pph5,avg,58.28,pit river
2008-06-02T00:00:00Z,pph5,max,59.72,pit river
2008-06-02T00:00:00Z,pph5,min,56.66,pit river
2008-06-02T00:00:00Z,pph5,dif,3.0600000000000023,pit river
2008-06-03T00:00:00Z,r1,avg,60.08,pit river
2008-06-03T00:00:00Z,r1,max,62.24,pit river
2008-06-03T00:00:00Z,r1,min,57.92,pit river
2008-06-03T00:00:00Z,r1,dif,4.32,pit river
2008-06-03T00:00:00Z,pph5,avg,59.18,pit river
2008-06-03T00:00:00Z,pph5,max,60.620000000000005,pit river
2008-06-03T00:00:00Z,pph5,min,58.28,pit river
2008-06-03T00:00:00Z,pph5,dif,2.3400000000000034,pit river
2008-06-04T00:00:00Z,r1,avg,58.1,pit river
2008-06-04T00:00:00Z,r1,max,60.8,pit river
2008-06-04T00:00:00Z,r1,min,54.86,pit river
2008-06-04T00:00:00Z,r1,dif,5.939999999999998,pit river
2008-06-04T00:00:00Z,pph5,avg,59.18,pit river
2008-06-04T00:00:00Z,pph5,max,61.34,pit river
2008-06-04T00:00:00Z,pph5,min,57.74,pit river
2008-06-04T00:00:00Z,pph5,dif,3.6000000000000014,pit river
2008-06-05T00:00:00Z,r1,avg,58.64,pit river
2008-06-05T00:00:00Z,r1,max,62.6,pit river
2008-06-05T00:00:00Z,r1,min,54.68,pit river
2008-06-05T00:00:00Z,r1,dif,7.920000000000002,pit river
2008-06-05T00:00:00Z,pph5,avg,59.72,pit river
2008-06-05T00:00:00Z,pph5,max,60.980000000000004,pit river
2008-06-05T00:00:00Z,pph5,min,58.46,pit river
2008-06-05T00:00:00Z,pph5,dif,2.520000000000003,pit river
2008-06-06T00:00:00Z,r1,avg,59.540000000000006,pit river
2008-06-06T00:00:00Z,r1,max,62.06,pit river
2008-06-06T00:00:00Z,r1,min,55.94,pit river
2008-06-06T00:00:00Z,r1,dif,6.1200000000000045,pit river
2008-06-06T00:00:00Z,pph5,avg,59,pit river
2008-06-06T00:00:00Z,pph5,max,60.620000000000005,pit river
2008-06-06T00:00:00Z,pph5,min,54.32,pit river
2008-06-06T00:00:00Z,pph5,dif,6.300000000000004,pit river
2008-06-07T00:00:00Z,r1,avg,59,pit river
2008-06-07T00:00:00Z,r1,max,62.24,pit river
2008-06-07T00:00:00Z,r1,min,54.86,pit river
2008-06-07T00:00:00Z,r1,dif,7.380000000000003,pit river
2008-06-07T00:00:00Z,pph5,avg,59.36,pit river
2008-06-07T00:00:00Z,pph5,max,61.16,pit river
2008-06-07T00:00:00Z,pph5,min,57.74,pit river
2008-06-07T00:00:00Z,pph5,dif,3.4199999999999946,pit river
2008-06-08T00:00:00Z,r1,avg,60.08,pit river
2008-06-08T00:00:00Z,r1,max,63.86,pit river
2008-06-08T00:00:00Z,r1,min,55.76,pit river
2008-06-08T00:00:00Z,r1,dif,8.100000000000001,pit river
2008-06-08T00:00:00Z,pph5,avg,59.18,pit river
2008-06-08T00:00:00Z,pph5,max,61.34,pit river
2008-06-08T00:00:00Z,pph5,min,55.040000000000006,pit river
2008-06-08T00:00:00Z,pph5,dif,6.299999999999997,pit river
2008-06-09T00:00:00Z,r1,avg,61.7,pit river
2008-06-09T00:00:00Z,r1,max,65.66,pit river
2008-06-09T00:00:00Z,r1,min,57.379999999999995,pit river
2008-06-09T00:00:00Z,r1,dif,8.280000000000001,pit river
2008-06-09T00:00:00Z,pph5,avg,59.72,pit river
2008-06-09T00:00:00Z,pph5,max,61.34,pit river
2008-06-09T00:00:00Z,pph5,min,55.76,pit river
2008-06-09T00:00:00Z,pph5,dif,5.580000000000005,pit river
2008-06-10T00:00:00Z,r1,avg,61.7,pit river
2008-06-10T00:00:00Z,r1,max,64.75999999999999,pit river
2008-06-10T00:00:00Z,r1,min,58.46,pit river
2008-06-10T00:00:00Z,r1,dif,6.29999999999999,pit river
2008-06-10T00:00:00Z,pph5,avg,59.540000000000006,pit river
2008-06-10T00:00:00Z,pph5,max,60.980000000000004,pit river
2008-06-10T00:00:00Z,pph5,min,56.66,pit river
2008-06-10T00:00:00Z,pph5,dif,4.320000000000007,pit river
2008-06-11T00:00:00Z,r1,avg,59.72,pit river
2008-06-11T00:00:00Z,r1,max,63.31999999999999,pit river
2008-06-11T00:00:00Z,r1,min,55.58,pit river
2008-06-11T00:00:00Z,r1,dif,7.739999999999995,pit river
2008-06-11T00:00:00Z,pph5,avg,60.44,pit river
2008-06-11T00:00:00Z,pph5,max,61.7,pit river
2008-06-11T00:00:00Z,pph5,min,57.92,pit river
2008-06-11T00:00:00Z,pph5,dif,3.780000000000001,pit river
2008-06-12T00:00:00Z,r1,avg,60.8,pit river
2008-06-12T00:00:00Z,r1,max,64.4,pit river
2008-06-12T00:00:00Z,r1,min,56.480000000000004,pit river
2008-06-12T00:00:00Z,r1,dif,7.920000000000002,pit river
2008-06-12T00:00:00Z,pph5,avg,60.980000000000004,pit river
2008-06-12T00:00:00Z,pph5,max,63.14,pit river
2008-06-12T00:00:00Z,pph5,min,57.379999999999995,pit river
2008-06-12T00:00:00Z,pph5,dif,5.760000000000005,pit river
2008-06-13T00:00:00Z,r1,avg,62.24,pit river
2008-06-13T00:00:00Z,r1,max,66.2,pit river
2008-06-13T00:00:00Z,r1,min,57.56,pit river
2008-06-13T00:00:00Z,r1,dif,8.64,pit river
2008-06-13T00:00:00Z,pph5,avg,61.16,pit river
2008-06-13T00:00:00Z,pph5,max,63.31999999999999,pit river
2008-06-13T00:00:00Z,pph5,min,56.3,pit river
2008-06-13T00:00:00Z,pph5,dif,7.019999999999996,pit river
2008-06-14T00:00:00Z,r1,avg,63.31999999999999,pit river
2008-06-14T00:00:00Z,r1,max,66.38,pit river
2008-06-14T00:00:00Z,r1,min,59.18,pit river
2008-06-14T00:00:00Z,r1,dif,7.199999999999996,pit river
2008-06-14T00:00:00Z,pph5,avg,61.34,pit river
2008-06-14T00:00:00Z,pph5,max,62.96,pit river
2008-06-14T00:00:00Z,pph5,min,57.56,pit river
2008-06-14T00:00:00Z,pph5,dif,5.399999999999999,pit river
2008-06-15T00:00:00Z,r1,avg,63.86,pit river
2008-06-15T00:00:00Z,r1,max,66.74000000000001,pit river
2008-06-15T00:00:00Z,r1,min,59.900000000000006,pit river
2008-06-15T00:00:00Z,r1,dif,6.840000000000003,pit river
2008-06-15T00:00:00Z,pph5,avg,61.16,pit river
2008-06-15T00:00:00Z,pph5,max,63.31999999999999,pit river
2008-06-15T00:00:00Z,pph5,min,57.56,pit river
2008-06-15T00:00:00Z,pph5,dif,5.759999999999991,pit river
2008-06-16T00:00:00Z,r1,avg,63.68000000000001,pit river
2008-06-16T00:00:00Z,r1,max,66.56,pit river
2008-06-16T00:00:00Z,r1,min,59.540000000000006,pit river
2008-06-16T00:00:00Z,r1,dif,7.019999999999996,pit river
2008-06-16T00:00:00Z,pph5,avg,62.24,pit river
2008-06-16T00:00:00Z,pph5,max,64.22,pit river
2008-06-16T00:00:00Z,pph5,min,59.36,pit river
2008-06-16T00:00:00Z,pph5,dif,4.859999999999999,pit river
2008-06-17T00:00:00Z,r1,avg,63.86,pit river
2008-06-17T00:00:00Z,r1,max,66.74000000000001,pit river
2008-06-17T00:00:00Z,r1,min,59.900000000000006,pit river
2008-06-17T00:00:00Z,r1,dif,6.840000000000003,pit river
2008-06-17T00:00:00Z,pph5,avg,63.31999999999999,pit river
2008-06-17T00:00:00Z,pph5,max,65.48,pit river
2008-06-17T00:00:00Z,pph5,min,60.44,pit river
2008-06-17T00:00:00Z,pph5,dif,5.040000000000006,pit river
2008-06-18T00:00:00Z,r1,avg,63.68000000000001,pit river
2008-06-18T00:00:00Z,r1,max,66.56,pit river
2008-06-18T00:00:00Z,r1,min,59.540000000000006,pit river
2008-06-18T00:00:00Z,r1,dif,7.019999999999996,pit river
2008-06-18T00:00:00Z,pph5,avg,64.58000000000001,pit river
2008-06-18T00:00:00Z,pph5,max,65.84,pit river
2008-06-18T00:00:00Z,pph5,min,62.24,pit river
2008-06-18T00:00:00Z,pph5,dif,3.6000000000000014,pit river
2008-06-19T00:00:00Z,r1,avg,63.68000000000001,pit river
2008-06-19T00:00:00Z,r1,max,66.2,pit river
2008-06-19T00:00:00Z,r1,min,59.72,pit river
2008-06-19T00:00:00Z,r1,dif,6.480000000000004,pit river
2008-06-19T00:00:00Z,pph5,avg,65.12,pit river
2008-06-19T00:00:00Z,pph5,max,65.84,pit river
2008-06-19T00:00:00Z,pph5,min,63.68000000000001,pit river
2008-06-19T00:00:00Z,pph5,dif,2.1599999999999966,pit river
2008-06-20T00:00:00Z,r1,avg,64.03999999999999,pit river
2008-06-20T00:00:00Z,r1,max,67.46000000000001,pit river
2008-06-20T00:00:00Z,r1,min,59.72,pit river
2008-06-20T00:00:00Z,r1,dif,7.740000000000009,pit river
2008-06-20T00:00:00Z,pph5,avg,65.12,pit river
2008-06-20T00:00:00Z,pph5,max,66.2,pit river
2008-06-20T00:00:00Z,pph5,min,62.42,pit river
2008-06-20T00:00:00Z,pph5,dif,3.780000000000001,pit river
2008-06-21T00:00:00Z,r1,avg,63.5,pit river
2008-06-21T00:00:00Z,r1,max,67.1,pit river
2008-06-21T00:00:00Z,r1,min,61.7,pit river
2008-06-21T00:00:00Z,r1,dif,5.3999999999999915,pit river
2008-06-21T00:00:00Z,pph5,avg,63.68000000000001,pit river
2008-06-21T00:00:00Z,pph5,max,66.2,pit river
2008-06-21T00:00:00Z,pph5,min,57.379999999999995,pit river
2008-06-21T00:00:00Z,pph5,dif,8.820000000000007,pit river
2008-06-22T00:00:00Z,r1,avg,63.5,pit river
2008-06-22T00:00:00Z,r1,max,67.1,pit river
2008-06-22T00:00:00Z,r1,min,59.900000000000006,pit river
2008-06-22T00:00:00Z,r1,dif,7.199999999999989,pit river
2008-06-22T00:00:00Z,pph5,avg,62.78,pit river
2008-06-22T00:00:00Z,pph5,max,66.02,pit river
2008-06-22T00:00:00Z,pph5,min,53.78,pit river
2008-06-22T00:00:00Z,pph5,dif,12.239999999999995,pit river
2008-06-23T00:00:00Z,r1,avg,63.86,pit river
2008-06-23T00:00:00Z,r1,max,66.38,pit river
2008-06-23T00:00:00Z,r1,min,60.26,pit river
2008-06-23T00:00:00Z,r1,dif,6.1199999999999974,pit river
2008-06-23T00:00:00Z,pph5,avg,64.58000000000001,pit river
2008-06-23T00:00:00Z,pph5,max,66.02,pit river
2008-06-23T00:00:00Z,pph5,min,58.46,pit river
2008-06-23T00:00:00Z,pph5,dif,7.559999999999995,pit river
2008-06-24T00:00:00Z,r1,avg,64.75999999999999,pit river
2008-06-24T00:00:00Z,r1,max,67.82,pit river
2008-06-24T00:00:00Z,r1,min,61.16,pit river
2008-06-24T00:00:00Z,r1,dif,6.659999999999997,pit river
2008-06-24T00:00:00Z,pph5,avg,63.31999999999999,pit river
2008-06-24T00:00:00Z,pph5,max,65.84,pit river
2008-06-24T00:00:00Z,pph5,min,59.36,pit river
2008-06-24T00:00:00Z,pph5,dif,6.480000000000004,pit river
2008-06-25T00:00:00Z,r1,avg,65.48,pit river
2008-06-25T00:00:00Z,r1,max,67.82,pit river
2008-06-25T00:00:00Z,r1,min,62.06,pit river
2008-06-25T00:00:00Z,r1,dif,5.759999999999991,pit river
2008-06-25T00:00:00Z,pph5,avg,62.42,pit river
2008-06-25T00:00:00Z,pph5,max,64.4,pit river
2008-06-25T00:00:00Z,pph5,min,59.72,pit river
2008-06-25T00:00:00Z,pph5,dif,4.680000000000007,pit river
2008-06-26T00:00:00Z,r1,avg,66.2,pit river
2008-06-26T00:00:00Z,r1,max,69.25999999999999,pit river
2008-06-26T00:00:00Z,r1,min,62.42,pit river
2008-06-26T00:00:00Z,r1,dif,6.839999999999989,pit river
2008-06-26T00:00:00Z,pph5,avg,61.7,pit river
2008-06-26T00:00:00Z,pph5,max,63.86,pit river
2008-06-26T00:00:00Z,pph5,min,57.74,pit river
2008-06-26T00:00:00Z,pph5,dif,6.1199999999999974,pit river
2008-06-27T00:00:00Z,r1,avg,67.1,pit river
2008-06-27T00:00:00Z,r1,max,70.52,pit river
2008-06-27T00:00:00Z,r1,min,62.96,pit river
2008-06-27T00:00:00Z,r1,dif,7.559999999999995,pit river
2008-06-27T00:00:00Z,pph5,avg,61.519999999999996,pit river
2008-06-27T00:00:00Z,pph5,max,63.68000000000001,pit river
2008-06-27T00:00:00Z,pph5,min,59.72,pit river
2008-06-27T00:00:00Z,pph5,dif,3.960000000000008,pit river
2008-06-28T00:00:00Z,r1,avg,67.82,pit river
2008-06-28T00:00:00Z,r1,max,70.16,pit river
2008-06-28T00:00:00Z,r1,min,64.75999999999999,pit river
2008-06-28T00:00:00Z,r1,dif,5.400000000000006,pit river
2008-06-28T00:00:00Z,pph5,avg,63.14,pit river
2008-06-28T00:00:00Z,pph5,max,65.30000000000001,pit river
2008-06-28T00:00:00Z,pph5,min,60.26,pit river
2008-06-28T00:00:00Z,pph5,dif,5.040000000000013,pit river
2008-06-29T00:00:00Z,r1,avg,67.46000000000001,pit river
2008-06-29T00:00:00Z,r1,max,69.62,pit river
2008-06-29T00:00:00Z,r1,min,64.22,pit river
2008-06-29T00:00:00Z,r1,dif,5.400000000000006,pit river
2008-06-29T00:00:00Z,pph5,avg,62.24,pit river
2008-06-29T00:00:00Z,pph5,max,64.03999999999999,pit river
2008-06-29T00:00:00Z,pph5,min,60.26,pit river
2008-06-29T00:00:00Z,pph5,dif,3.779999999999994,pit river
2008-06-30T00:00:00Z,r1,avg,66.92,pit river
2008-06-30T00:00:00Z,r1,max,68.9,pit river
2008-06-30T00:00:00Z,r1,min,63.5,pit river
2008-06-30T00:00:00Z,r1,dif,5.400000000000006,pit river
2008-06-30T00:00:00Z,pph5,avg,62.06,pit river
2008-06-30T00:00:00Z,pph5,max,63.5,pit river
2008-06-30T00:00:00Z,pph5,min,60.980000000000004,pit river
2008-06-30T00:00:00Z,pph5,dif,2.519999999999996,pit river
2008-07-01T00:00:00Z,r1,avg,66.56,pit river
2008-07-01T00:00:00Z,r1,max,68.9,pit river
2008-07-01T00:00:00Z,r1,min,62.96,pit river
2008-07-01T00:00:00Z,r1,dif,5.940000000000005,pit river
2008-07-01T00:00:00Z,pph5,avg,61.519999999999996,pit river
2008-07-01T00:00:00Z,pph5,max,64.03999999999999,pit river
2008-07-01T00:00:00Z,pph5,min,58.82,pit river
2008-07-01T00:00:00Z,pph5,dif,5.219999999999992,pit river
2008-07-02T00:00:00Z,r1,avg,66.38,pit river
2008-07-02T00:00:00Z,r1,max,69.25999999999999,pit river
2008-07-02T00:00:00Z,r1,min,62.42,pit river
2008-07-02T00:00:00Z,r1,dif,6.839999999999989,pit river
2008-07-02T00:00:00Z,pph5,avg,61.7,pit river
2008-07-02T00:00:00Z,pph5,max,64.4,pit river
2008-07-02T00:00:00Z,pph5,min,59.18,pit river
2008-07-02T00:00:00Z,pph5,dif,5.220000000000006,pit river
2008-07-03T00:00:00Z,r1,avg,67.1,pit river
2008-07-03T00:00:00Z,r1,max,69.44,pit river
2008-07-03T00:00:00Z,r1,min,63.5,pit river
2008-07-03T00:00:00Z,r1,dif,5.939999999999998,pit river
2008-07-03T00:00:00Z,pph5,avg,62.24,pit river
2008-07-03T00:00:00Z,pph5,max,63.86,pit river
2008-07-03T00:00:00Z,pph5,min,59.900000000000006,pit river
2008-07-03T00:00:00Z,pph5,dif,3.9599999999999937,pit river
2008-07-04T00:00:00Z,r1,avg,67.28,pit river
2008-07-04T00:00:00Z,r1,max,69.44,pit river
2008-07-04T00:00:00Z,r1,min,63.86,pit river
2008-07-04T00:00:00Z,r1,dif,5.579999999999998,pit river
2008-07-04T00:00:00Z,pph5,avg,61.34,pit river
2008-07-04T00:00:00Z,pph5,max,63.86,pit river
2008-07-04T00:00:00Z,pph5,min,59.18,pit river
2008-07-04T00:00:00Z,pph5,dif,4.68,pit river
2008-07-05T00:00:00Z,r1,avg,66.02,pit river
2008-07-05T00:00:00Z,r1,max,68.72,pit river
2008-07-05T00:00:00Z,r1,min,62.6,pit river
2008-07-05T00:00:00Z,r1,dif,6.1199999999999974,pit river
2008-07-05T00:00:00Z,pph5,avg,60.980000000000004,pit river
2008-07-05T00:00:00Z,pph5,max,63.14,pit river
2008-07-05T00:00:00Z,pph5,min,57.74,pit river
2008-07-05T00:00:00Z,pph5,dif,5.399999999999999,pit river
2008-07-06T00:00:00Z,r1,avg,67.46000000000001,pit river
2008-07-06T00:00:00Z,r1,max,71.06,pit river
2008-07-06T00:00:00Z,r1,min,63.5,pit river
2008-07-06T00:00:00Z,r1,dif,7.560000000000002,pit river
2008-07-06T00:00:00Z,pph5,avg,62.06,pit river
2008-07-06T00:00:00Z,pph5,max,64.94,pit river
2008-07-06T00:00:00Z,pph5,min,59,pit river
2008-07-06T00:00:00Z,pph5,dif,5.939999999999998,pit river
2008-07-07T00:00:00Z,r1,avg,69.08000000000001,pit river
2008-07-07T00:00:00Z,r1,max,72.14,pit river
2008-07-07T00:00:00Z,r1,min,65.12,pit river
2008-07-07T00:00:00Z,r1,dif,7.019999999999996,pit river
2008-07-07T00:00:00Z,pph5,avg,62.96,pit river
2008-07-07T00:00:00Z,pph5,max,65.66,pit river
2008-07-07T00:00:00Z,pph5,min,59,pit river
2008-07-07T00:00:00Z,pph5,dif,6.659999999999997,pit river
2008-07-08T00:00:00Z,r1,avg,69.62,pit river
2008-07-08T00:00:00Z,r1,max,72.5,pit river
2008-07-08T00:00:00Z,r1,min,65.84,pit river
2008-07-08T00:00:00Z,r1,dif,6.659999999999997,pit river
2008-07-08T00:00:00Z,pph5,avg,64.58000000000001,pit river
