date,watershed,mean_daily_temp_F,mean_daily_temp_C
1981-05-31,Clear Creek,51.54912567138672,10.860625372992622
1981-05-31,Cottonwood Creek,57.623809814453125,14.235449896918404
1981-05-31,Upper Sacramento River,54.46855163574219,12.482528686523438
1981-06-01,Clear Creek,52.0830078125,11.1572265625
1981-06-01,Cottonwood Creek,55.3004264831543,12.944681379530165
1981-06-01,Upper Sacramento River,52.866722106933594,11.592623392740885
1981-06-02,Clear Creek,52.1711540222168,11.20619667900933
1981-06-02,Cottonwood Creek,54.153656005859375,12.307586669921875
1981-06-02,Upper Sacramento River,52.279815673828125,11.266564263237846
1981-06-03,Clear Creek,52.08605194091797,11.158917744954428
1981-06-03,Cottonwood Creek,53.90289306640625,12.16827392578125
1981-06-03,Upper Sacramento River,52.16707229614258,11.203929053412544
1981-06-04,Clear Creek,52.79032897949219,11.550182766384548
1981-06-04,Cottonwood Creek,54.620269775390625,12.56681654188368
1981-06-04,Upper Sacramento River,52.805450439453125,11.558583577473959
1981-06-05,Clear Creek,53.76912689208984,12.093959384494354
1981-06-05,Cottonwood Creek,56.29521560668945,13.497342003716362
1981-06-05,Upper Sacramento River,54.175758361816406,12.31986575656467
1981-06-06,Clear Creek,53.513824462890625,11.952124701605904
1981-06-06,Cottonwood Creek,56.8145751953125,13.785875108506945
1981-06-06,Upper Sacramento River,54.48906707763672,12.493926154242622
1981-06-07,Clear Creek,52.74119567871094,11.522886488172743
1981-06-07,Cottonwood Creek,55.80792236328125,13.22662353515625
1981-06-07,Upper Sacramento River,53.5301513671875,11.961195203993055
1981-06-08,Clear Creek,52.599483489990234,11.444157494439018
1981-06-08,Cottonwood Creek,54.81764221191406,12.676467895507812
1981-06-08,Upper Sacramento River,52.81975555419922,11.56653086344401
1981-06-09,Clear Creek,52.819801330566406,11.566556294759115
1981-06-09,Cottonwood Creek,54.87799072265625,12.70999484592014
1981-06-09,Upper Sacramento River,52.961181640625,11.645100911458334
1981-06-10,Clear Creek,52.34196090698242,11.301089392768013
1981-06-10,Cottonwood Creek,54.290889739990234,12.383827633327908
1981-06-10,Upper Sacramento River,52.47186279296875,11.37325710720486
1981-06-11,Clear Creek,52.39003372192383,11.327796512179905
1981-06-11,Cottonwood Creek,54.12739562988281,12.292997572157118
1981-06-11,Upper Sacramento River,52.422218322753906,11.345676845974392
1981-06-12,Clear Creek,52.309837341308594,11.283242967393663
1981-06-12,Cottonwood Creek,54.056396484375,12.253553602430555
1981-06-12,Upper Sacramento River,52.44790267944336,11.359945933024088
1981-06-13,Clear Creek,52.3277702331543,11.29320568508572
1981-06-13,Cottonwood Creek,54.03533554077149,12.241853078206383
1981-06-13,Upper Sacramento River,52.486106872558594,11.381170484754774
1981-06-14,Clear Creek,52.48990631103515,11.383281283908417
1981-06-14,Cottonwood Creek,54.19901657104492,12.332786983913845
1981-06-14,Upper Sacramento River,52.734474182128906,11.519152323404947
1981-06-15,Clear Creek,53.006324768066406,11.67018042670356
1981-06-15,Cottonwood Creek,55.184593200683594,12.88032955593533
1981-06-15,Upper Sacramento River,53.687747955322266,12.048748864067925
1981-06-16,Clear Creek,52.82364654541016,11.568692525227867
1981-06-16,Cottonwood Creek,55.61494827270508,13.119415707058376
1981-06-16,Upper Sacramento River,53.897274017333984,12.165152231852213
1981-06-17,Clear Creek,53.33959197998047,11.855328877766928
1981-06-17,Cottonwood Creek,56.05184555053711,13.362136416965061
1981-06-17,Upper Sacramento River,54.1168212890625,12.287122938368055
1981-06-18,Clear Creek,53.92637634277344,12.181320190429688
1981-06-18,Cottonwood Creek,56.708587646484375,13.726993136935764
1981-06-18,Upper Sacramento River,54.46849060058594,12.482494778103298
1981-06-19,Clear Creek,55.05912780761719,12.810626559787327
1981-06-19,Cottonwood Creek,57.960445404052734,14.422469668918186
1981-06-19,Upper Sacramento River,55.31031799316406,12.950176662868923
1981-06-20,Clear Creek,55.043190002441406,12.80177222357856
1981-06-20,Cottonwood Creek,58.33702850341797,14.631682501898872
1981-06-20,Upper Sacramento River,55.36924362182617,12.982913123236763
1981-06-21,Clear Creek,54.662803649902344,12.590446472167969
1981-06-21,Cottonwood Creek,57.65185546875,14.251030815972221
1981-06-21,Upper Sacramento River,54.696250915527344,12.60902828640408
1981-06-22,Clear Creek,54.923213958740234,12.735118865966797
1981-06-22,Cottonwood Creek,57.622989654541016,14.234994252522787
1981-06-22,Upper Sacramento River,54.74504852294922,12.636138068305122
1981-06-23,Clear Creek,54.35658264160156,12.420323689778646
1981-06-23,Cottonwood Creek,57.01176834106445,13.89542685614692
1981-06-23,Upper Sacramento River,54.24230194091797,12.356834411621094
1981-06-24,Clear Creek,53.3897705078125,11.88320583767361
1981-06-24,Cottonwood Creek,55.55168151855469,13.084267510308159
1981-06-24,Upper Sacramento River,53.112247467041016,11.729026370578342
1981-06-25,Clear Creek,52.93900680541992,11.632781558566624
1981-06-25,Cottonwood Creek,54.305450439453125,12.391916910807291
1981-06-25,Upper Sacramento River,52.234405517578125,11.241336398654514
1981-06-26,Clear Creek,53.16140365600586,11.7563353644477
1981-06-26,Cottonwood Creek,54.27240753173828,12.373559739854601
1981-06-26,Upper Sacramento River,52.30842590332031,11.282458835177952
1981-06-27,Clear Creek,53.71458435058594,12.063657972547743
1981-06-27,Cottonwood Creek,55.093379974365234,12.829655541314018
1981-06-27,Upper Sacramento River,53.06229782104492,11.701276567247179
1981-06-28,Clear Creek,54.25817108154297,12.365650600857204
1981-06-28,Cottonwood Creek,56.68641662597656,13.714675903320312
1981-06-28,Upper Sacramento River,54.43658828735352,12.464771270751957
1981-06-29,Clear Creek,53.63163757324219,12.017576429578993
1981-06-29,Cottonwood Creek,56.17216491699219,13.428980509440104
1981-06-29,Upper Sacramento River,53.89634704589844,12.164637247721354
1981-06-30,Clear Creek,53.23375701904297,11.796531677246094
1981-06-30,Cottonwood Creek,55.1191291809082,12.843960656060112
1981-06-30,Upper Sacramento River,52.96009063720703,11.644494798448351
1981-07-01,Clear Creek,54.89173889160156,12.717632717556423
1981-07-01,Cottonwood Creek,54.53173828125,12.517632378472221
1981-07-01,Upper Sacramento River,52.866268157958984,11.592371198866102
1981-07-02,Clear Creek,54.61775207519531,12.565417819552952
1981-07-02,Cottonwood Creek,54.01892852783203,12.232738071017796
1981-07-02,Upper Sacramento River,52.443946838378906,11.357748243543837
1981-07-03,Clear Creek,54.60871124267578,12.560395134819878
1981-07-03,Cottonwood Creek,54.07063293457031,12.261462741427952
1981-07-03,Upper Sacramento River,52.62788391113281,11.459935506184896
1981-07-04,Clear Creek,55.32487487792969,12.958263821072048
1981-07-04,Cottonwood Creek,55.14006042480469,12.855589124891493
1981-07-04,Upper Sacramento River,53.58514022827149,11.99174457126194
1981-07-05,Clear Creek,55.450164794921875,13.027869330512154
1981-07-05,Cottonwood Creek,55.68115234375,13.156195746527779
1981-07-05,Upper Sacramento River,53.87744903564453,12.154138353135851
1981-07-06,Clear Creek,54.55040740966797,12.528004116482204
1981-07-06,Cottonwood Creek,54.90644073486328,12.725800408257378
1981-07-06,Upper Sacramento River,53.14971160888672,11.749839782714844
1981-07-07,Clear Creek,54.61260986328125,12.56256103515625
1981-07-07,Cottonwood Creek,54.389686584472656,12.438714769151476
1981-07-07,Upper Sacramento River,52.771209716796875,11.539560953776041
1981-07-08,Clear Creek,54.93768310546875,12.743157280815971
1981-07-08,Cottonwood Creek,54.50299453735352,12.501663631863067
1981-07-08,Upper Sacramento River,52.8947868347168,11.608214908175999
1981-07-09,Clear Creek,54.53507995605469,12.519488864474827
1981-07-09,Cottonwood Creek,54.32170104980469,12.400945027669271
1981-07-09,Upper Sacramento River,52.72357177734375,11.51309543185764
1981-07-10,Clear Creek,54.38847351074219,12.438040839301216
1981-07-10,Cottonwood Creek,54.12184143066406,12.289911905924479
1981-07-10,Upper Sacramento River,52.62773132324219,11.459850735134548
1981-07-11,Clear Creek,54.093963623046875,12.274424235026041
1981-07-11,Cottonwood Creek,54.003143310546875,12.223968505859375
1981-07-11,Upper Sacramento River,52.53498077392578,11.40832265218099
1981-07-12,Clear Creek,53.85962677001953,12.144237094455296
1981-07-12,Cottonwood Creek,53.824859619140625,12.12492201063368
1981-07-12,Upper Sacramento River,52.44651794433594,11.359176635742188
1981-07-13,Clear Creek,53.505218505859375,11.94734361436632
1981-07-13,Cottonwood Creek,53.69151306152344,12.050840589735243
1981-07-13,Upper Sacramento River,52.440399169921875,11.355777316623264
1981-07-14,Clear Creek,53.890811920166016,12.161562177870008
1981-07-14,Cottonwood Creek,54.153778076171875,12.307654486762154
1981-07-14,Upper Sacramento River,52.86702728271485,11.592792934841583
1981-07-15,Clear Creek,54.11018371582031,12.283435397677952
1981-07-15,Cottonwood Creek,54.64110565185547,12.578392028808594
1981-07-15,Upper Sacramento River,53.23583984375,11.797688802083334
1981-07-16,Clear Creek,54.47208786010742,12.484493255615234
1981-07-16,Cottonwood Creek,55.05699920654297,12.809444003634983
1981-07-16,Upper Sacramento River,53.527557373046875,11.959754096137154
1981-07-17,Clear Creek,54.262672424316406,12.368151346842447
1981-07-17,Cottonwood Creek,54.97611999511719,12.764511108398438
1981-07-17,Upper Sacramento River,53.36732864379883,11.870738135443794
1981-07-18,Clear Creek,53.6789436340332,12.04385757446289
1981-07-18,Cottonwood Creek,54.28913879394531,12.382854885525173
1981-07-18,Upper Sacramento River,52.7520637512207,11.528924306233725
1981-07-19,Clear Creek,53.460594177246094,11.922552320692274
1981-07-19,Cottonwood Creek,53.79145050048828,12.106361389160156
1981-07-19,Upper Sacramento River,52.38653945922851,11.32585525512695
1981-07-20,Clear Creek,53.59600830078125,11.997782389322916
1981-07-20,Cottonwood Creek,53.820655822753906,12.122586568196615
1981-07-20,Upper Sacramento River,52.44233703613281,11.356853908962673
1981-07-21,Clear Creek,53.58843994140625,11.993577745225695
1981-07-21,Cottonwood Creek,53.913211822509766,12.174006568060982
1981-07-21,Upper Sacramento River,52.55315017700195,11.418416765001085
1981-07-22,Clear Creek,53.69755554199219,12.054197523328993
1981-07-22,Cottonwood Creek,54.244998931884766,12.358332739935982
1981-07-22,Upper Sacramento River,52.904319763183594,11.61351097954644
1981-07-23,Clear Creek,53.80678939819336,12.114882998996311
1981-07-23,Cottonwood Creek,54.501243591308594,12.50069088406033
1981-07-23,Upper Sacramento River,53.06513977050781,11.702855428059896
1981-07-24,Clear Creek,53.82273483276367,12.123741573757595
1981-07-24,Cottonwood Creek,54.431392669677734,12.46188481648763
1981-07-24,Upper Sacramento River,52.930458068847656,11.62803226047092
1981-07-25,Clear Creek,53.8188362121582,12.121575673421225
1981-07-25,Cottonwood Creek,54.28691482543945,12.381619347466362
1981-07-25,Upper Sacramento River,52.77970504760742,11.544280582004124
1981-07-26,Clear Creek,54.04224395751953,12.245691087510851
1981-07-26,Cottonwood Creek,54.32875442504883,12.404863569471571
1981-07-26,Upper Sacramento River,52.81401824951172,11.563343471950954
1981-07-27,Clear Creek,54.020973205566406,12.233874003092447
1981-07-27,Cottonwood Creek,54.275360107421875,12.37520005967882
1981-07-27,Upper Sacramento River,52.73600769042969,11.520004272460938
1981-07-28,Clear Creek,53.810306549072266,12.116836971706814
1981-07-28,Cottonwood Creek,54.015769958496094,12.230983310275608
1981-07-28,Upper Sacramento River,52.51929473876953,11.399608188205296
1981-07-29,Clear Creek,53.67805480957031,12.043363783094618
1981-07-29,Cottonwood Creek,53.84122467041016,12.134013705783424
1981-07-29,Upper Sacramento River,52.391849517822266,11.328805287679037
1981-07-30,Clear Creek,53.42572021484375,11.903177897135416
1981-07-30,Cottonwood Creek,53.58416748046875,11.991204155815971
1981-07-30,Upper Sacramento River,52.2139892578125,11.229994032118055
1981-07-31,Clear Creek,53.1767692565918,11.764871809217665
1981-07-31,Cottonwood Creek,53.34687423706055,11.859374576144749
1981-07-31,Upper Sacramento River,52.06852722167969,11.149181789822048
1981-08-01,Clear Creek,52.95670318603515,11.642612881130638
1981-08-01,Cottonwood Creek,53.551170349121094,11.972872416178385
1981-08-01,Upper Sacramento River,52.29979705810547,11.277665032280815
1981-08-02,Clear Creek,52.87019348144531,11.594551934136284
1981-08-02,Cottonwood Creek,53.82328414916992,12.124046749538845
1981-08-02,Upper Sacramento River,52.553672790527344,11.418707105848524
1981-08-03,Clear Creek,52.71207427978515,11.506707933213972
1981-08-03,Cottonwood Creek,53.869102478027344,12.149501376681858
1981-08-03,Upper Sacramento River,52.57457733154297,11.430320739746094
1981-08-04,Clear Creek,52.691741943359375,11.495412190755209
1981-08-04,Cottonwood Creek,53.89347457885742,12.163041432698568
1981-08-04,Upper Sacramento River,52.58453369140625,11.43585205078125
1981-08-05,Clear Creek,52.64259338378906,11.468107435438368
1981-08-05,Cottonwood Creek,53.84187316894531,12.134373982747396
1981-08-05,Upper Sacramento River,52.498741149902344,11.388189527723524
1981-08-06,Clear Creek,52.834712982177734,11.574840545654297
1981-08-06,Cottonwood Creek,54.00351333618164,12.224174075656467
1981-08-06,Upper Sacramento River,52.62384796142578,11.457693311903212
1981-08-07,Clear Creek,52.937721252441406,11.632067362467447
1981-08-07,Cottonwood Creek,54.16596221923828,12.314423455132378
1981-08-07,Upper Sacramento River,52.742469787597656,11.523594326443142
1981-08-08,Clear Creek,53.20076370239258,11.778202056884766
1981-08-08,Cottonwood Creek,54.464500427246094,12.480278015136719
1981-08-08,Upper Sacramento River,52.970970153808594,11.650538974338108
1981-08-09,Clear Creek,53.848350524902344,12.137972513834635
1981-08-09,Cottonwood Creek,55.0765380859375,12.820298936631945
1981-08-09,Upper Sacramento River,53.44552993774414,11.914183298746744
1981-08-10,Clear Creek,53.9106330871582,12.172573937310112
1981-08-10,Cottonwood Creek,55.372467041015625,12.984703911675346
1981-08-10,Upper Sacramento River,53.626922607421875,12.014957004123264
1981-08-11,Clear Creek,53.32415771484375,11.846754286024305
1981-08-11,Cottonwood Creek,54.89713668823242,12.720631493462456
1981-08-11,Upper Sacramento River,53.24700164794922,11.803889804416233
1981-08-12,Clear Creek,52.89972305297851,11.610957251654728
1981-08-12,Cottonwood Creek,54.37258529663086,12.429214053683811
1981-08-12,Upper Sacramento River,52.90099334716797,11.611662970648872
1981-08-13,Clear Creek,52.81200408935547,11.562224494086372
1981-08-13,Cottonwood Creek,54.23353958129883,12.351966434054905
1981-08-13,Upper Sacramento River,52.86092376708984,11.589402092827688
1981-08-14,Clear Creek,52.93178176879883,11.628767649332682
1981-08-14,Cottonwood Creek,54.30501937866211,12.391677432590061
1981-08-14,Upper Sacramento River,52.958213806152344,11.64345211452908
1981-08-15,Clear Creek,52.87565231323242,11.597584618462456
1981-08-15,Cottonwood Creek,54.30506896972656,12.391704983181423
1981-08-15,Upper Sacramento River,52.964202880859375,11.646779378255209
1981-08-16,Clear Creek,52.64520263671875,11.469557020399305
1981-08-16,Cottonwood Creek,54.1788215637207,12.32156753540039
1981-08-16,Upper Sacramento River,52.861541748046875,11.589745415581596
1981-08-17,Clear Creek,52.8115234375,11.561957465277779
1981-08-17,Cottonwood Creek,54.28853225708008,12.382517920600044
1981-08-17,Upper Sacramento River,52.971214294433594,11.650674608018663
1981-08-18,Clear Creek,52.911766052246094,11.617647806803385
1981-08-18,Cottonwood Creek,54.464569091796875,12.480316162109375
1981-08-18,Upper Sacramento River,53.10237884521485,11.723543802897138
1981-08-19,Clear Creek,52.77640151977539,11.542445288764107
1981-08-19,Cottonwood Creek,54.35222625732422,12.417903476291233
1981-08-19,Upper Sacramento River,53.03725051879883,11.687361399332682
1981-08-20,Clear Creek,52.201194763183594,11.22288597954644
1981-08-20,Cottonwood Creek,53.82380676269531,12.124337090386284
1981-08-20,Upper Sacramento River,52.650665283203125,11.472591824001736
1981-08-21,Clear Creek,51.93196487426758,11.073313819037544
1981-08-21,Cottonwood Creek,53.526580810546875,11.95921156141493
1981-08-21,Upper Sacramento River,52.46858215332031,11.371434529622396
1981-08-22,Clear Creek,51.99274826049805,11.10708236694336
1981-08-22,Cottonwood Creek,53.606239318847656,12.003466288248697
1981-08-22,Upper Sacramento River,52.55510711669922,11.419503953721788
1981-08-23,Clear Creek,52.1554069519043,11.197448306613499
1981-08-23,Cottonwood Creek,53.78221130371094,12.101228502061632
1981-08-23,Upper Sacramento River,52.69843292236328,11.499129401312935
1981-08-24,Clear Creek,52.26846694946289,11.260259416368273
1981-08-24,Cottonwood Creek,53.89203643798828,12.162242465549046
1981-08-24,Upper Sacramento River,52.786319732666016,11.547955407036675
1981-08-25,Clear Creek,52.074317932128906,11.152398851182726
1981-08-25,Cottonwood Creek,53.814754486083984,12.119308047824436
1981-08-25,Upper Sacramento River,52.730323791503906,11.516846550835503
1981-08-26,Clear Creek,52.01654052734375,11.12030029296875
1981-08-26,Cottonwood Creek,53.799278259277344,12.110710144042969
1981-08-26,Upper Sacramento River,52.729007720947266,11.516115400526258
1981-08-27,Clear Creek,52.06851577758789,11.149175431993273
1981-08-27,Cottonwood Creek,53.82676696777344,12.125981648763021
1981-08-27,Upper Sacramento River,52.764007568359375,11.535559760199654
1981-08-28,Clear Creek,52.59991836547851,11.444399091932505
1981-08-28,Cottonwood Creek,54.272430419921875,12.373572455512154
1981-08-28,Upper Sacramento River,53.12258529663086,11.734769609239367
1981-08-29,Clear Creek,52.683738708496094,11.490965949164497
1981-08-29,Cottonwood Creek,54.51970672607422,12.510948181152344
1981-08-29,Upper Sacramento River,53.27655029296875,11.820305718315971
1981-08-30,Clear Creek,52.71501922607422,11.508344014485678
1981-08-30,Cottonwood Creek,54.584224700927734,12.546791500515408
1981-08-30,Upper Sacramento River,53.32231140136719,11.845728556315104
1981-08-31,Clear Creek,52.380584716796875,11.322547064887154
1981-08-31,Cottonwood Creek,54.343223571777344,12.412901984320747
1981-08-31,Upper Sacramento River,53.14820098876953,11.749000549316406
1981-09-01,Clear Creek,52.364051818847656,11.313362121582031
1981-09-01,Cottonwood Creek,56.206241607666016,13.447912004258898
1981-09-01,Upper Sacramento River,54.45418930053711,12.474549611409506
1981-09-02,Clear Creek,52.117225646972656,11.176236470540365
1981-09-02,Cottonwood Creek,56.98528671264648,13.880714840359154
1981-09-02,Upper Sacramento River,54.9510498046875,12.75058322482639
1981-09-03,Clear Creek,51.86835861206055,11.037977006700304
1981-09-03,Cottonwood Creek,57.238059997558594,14.021144443088108
1981-09-03,Upper Sacramento River,55.201263427734375,12.889590793185764
1981-09-04,Clear Creek,51.798038482666016,10.998910268147787
1981-09-04,Cottonwood Creek,57.34148406982422,14.078602261013454
1981-09-04,Upper Sacramento River,55.31209564208984,12.951164245605465
1981-09-05,Clear Creek,51.818145751953125,11.010080973307291
1981-09-05,Cottonwood Creek,57.39900970458984,14.110560946994354
1981-09-05,Upper Sacramento River,55.367488861083984,12.981938256157768
1981-09-06,Clear Creek,52.09977722167969,11.166542900933159
1981-09-06,Cottonwood Creek,57.682865142822266,14.268258412679037
1981-09-06,Upper Sacramento River,55.59990692138672,13.111059400770399
1981-09-07,Clear Creek,52.30577087402344,11.280983818901909
1981-09-07,Cottonwood Creek,58.12356948852539,14.513094160291883
1981-09-07,Upper Sacramento River,55.894432067871094,13.274684482150608
1981-09-08,Clear Creek,52.1463623046875,11.192423502604166
1981-09-08,Cottonwood Creek,58.06556701660156,14.480870564778646
1981-09-08,Upper Sacramento River,55.85897064208984,13.25498369004991
1981-09-09,Clear Creek,52.16583251953125,11.203240288628471
1981-09-09,Cottonwood Creek,58.059688568115234,14.477604760064018
1981-09-09,Upper Sacramento River,55.88986587524414,13.272147708468967
1981-09-10,Clear Creek,52.03901290893555,11.132784949408638
1981-09-10,Cottonwood Creek,57.99764251708984,14.443134731716576
1981-09-10,Upper Sacramento River,55.81526947021485,13.230705261230472
1981-09-11,Clear Creek,52.08064651489258,11.155914730495876
1981-09-11,Cottonwood Creek,57.892242431640625,14.384579128689236
1981-09-11,Upper Sacramento River,55.770660400390625,13.205922444661459
1981-09-12,Clear Creek,52.44752502441406,11.359736124674479
1981-09-12,Cottonwood Creek,58.28097152709961,14.600539737277561
1981-09-12,Upper Sacramento River,56.09394836425781,13.385526869032118
1981-09-13,Clear Creek,52.332862854003906,11.29603491889106
1981-09-13,Cottonwood Creek,58.38582229614258,14.658790164523655
1981-09-13,Upper Sacramento River,56.1072998046875,13.3929443359375
1981-09-14,Clear Creek,52.11070251464844,11.172612508138021
1981-09-14,Cottonwood Creek,58.10317611694336,14.501764509412977
1981-09-14,Upper Sacramento River,55.9195556640625,13.288642035590279
1981-09-15,Clear Creek,51.93865966796875,11.077033148871529
1981-09-15,Cottonwood Creek,57.750831604003906,14.306017557779947
1981-09-15,Upper Sacramento River,55.67685317993164,13.153807322184244
1981-09-16,Clear Creek,52.09253692626953,11.162520514594185
1981-09-16,Cottonwood Creek,57.69991683959961,14.277731577555338
1981-09-16,Upper Sacramento River,55.67709732055664,13.1539429558648
1981-09-17,Clear Creek,52.225799560546875,11.23655531141493
1981-09-17,Cottonwood Creek,57.76422882080078,14.313460456000435
1981-09-17,Upper Sacramento River,55.73830795288086,13.187948862711588
1981-09-18,Clear Creek,52.26408767700195,11.257826487223307
1981-09-18,Cottonwood Creek,57.819393157958984,14.344107309977213
1981-09-18,Upper Sacramento River,55.777252197265625,13.209584554036459
1981-09-19,Clear Creek,52.29728317260742,11.276268429226345
1981-09-19,Cottonwood Creek,57.79246139526367,14.329145219590929
1981-09-19,Upper Sacramento River,55.78398513793945,13.21332507663303
1981-09-20,Clear Creek,52.028751373291016,11.127084096272787
1981-09-20,Cottonwood Creek,57.355369567871094,14.086316426595053
1981-09-20,Upper Sacramento River,55.4575309753418,13.031961652967665
1981-09-21,Clear Creek,52.160701751708984,11.200389862060547
1981-09-21,Cottonwood Creek,57.07136535644531,13.928536309136284
1981-09-21,Upper Sacramento River,55.35083770751953,12.972687615288628
1981-09-22,Clear Creek,52.357269287109375,11.309594048394096
1981-09-22,Cottonwood Creek,56.91899871826172,13.843888176812065
1981-09-22,Upper Sacramento River,55.30939865112305,12.94966591729058
1981-09-23,Clear Creek,52.35274887084961,11.307082706027561
1981-09-23,Cottonwood Creek,56.91328430175781,13.840713500976562
1981-09-23,Upper Sacramento River,55.273380279541016,12.92965571085612
1981-09-24,Clear Creek,51.89448165893555,11.052489810519749
1981-09-24,Cottonwood Creek,56.40103912353515,13.556132846408417
1981-09-24,Upper Sacramento River,54.85710906982422,12.698393927680122
1981-09-25,Clear Creek,51.31486511230469,10.730480617947048
1981-09-25,Cottonwood Creek,55.54085540771485,13.078253004286028
1981-09-25,Upper Sacramento River,54.192604064941406,12.329224480523003
1981-09-26,Clear Creek,51.281307220458984,10.711837344699436
1981-09-26,Cottonwood Creek,55.13931655883789,12.85517586602105
1981-09-26,Upper Sacramento River,53.95337677001953,12.196320427788628
1981-09-27,Clear Creek,51.7291259765625,10.960625542534721
1981-09-27,Cottonwood Creek,55.39082336425781,12.994901869032118
1981-09-27,Upper Sacramento River,54.20142364501953,12.334124247233072
1981-09-28,Clear Creek,51.818389892578125,11.010216606987846
1981-09-28,Cottonwood Creek,55.52364730834961,13.068692949083117
1981-09-28,Upper Sacramento River,54.294952392578125,12.386084662543404
1981-09-29,Clear Creek,51.36431884765625,10.757954915364584
1981-09-29,Cottonwood Creek,55.2496452331543,12.91646957397461
1981-09-29,Upper Sacramento River,54.02694320678711,12.237190670437283
1981-09-30,Clear Creek,51.582801818847656,10.879334343804253
1981-09-30,Cottonwood Creek,55.00507354736328,12.780596415201822
1981-09-30,Upper Sacramento River,53.989864349365234,12.216591305202908
1981-10-01,Clear Creek,51.94864654541016,11.082581414116756
1981-10-01,Cottonwood Creek,56.418582916259766,13.565879397922092
1981-10-01,Upper Sacramento River,54.991920471191406,12.773289150661892
1981-10-02,Clear Creek,51.56542205810547,10.869678921169704
1981-10-02,Cottonwood Creek,57.10377883911133,13.946543799506294
1981-10-02,Upper Sacramento River,55.196876525878906,12.887153625488281
1981-10-03,Clear Creek,51.29761505126953,10.720897250705296
1981-10-03,Cottonwood Creek,57.14676284790039,13.970423804389107
1981-10-03,Upper Sacramento River,55.01026916503906,12.783482869466146
1981-10-04,Clear Creek,51.07061004638672,10.594783359103733
1981-10-04,Cottonwood Creek,56.62100982666016,13.67833879258898
1981-10-04,Upper Sacramento River,54.58985137939453,12.549917432996962
1981-10-05,Clear Creek,51.02521514892578,10.569563971625435
1981-10-05,Cottonwood Creek,56.12794494628906,13.404413859049479
1981-10-05,Upper Sacramento River,54.290000915527344,12.383333841959635
1981-10-06,Clear Creek,51.05094146728515,10.583856370713972
1981-10-06,Cottonwood Creek,55.99108123779297,13.328378465440538
1981-10-06,Upper Sacramento River,54.18050384521485,12.322502136230472
1981-10-07,Clear Creek,51.5733528137207,10.874084896511501
1981-10-07,Cottonwood Creek,56.16876602172851,13.427092234293617
1981-10-07,Upper Sacramento River,54.58401870727539,12.546677059597439
1981-10-08,Clear Creek,51.206825256347656,10.670458475748697
1981-10-08,Cottonwood Creek,56.06480026245117,13.36933347913954
1981-10-08,Upper Sacramento River,54.453975677490234,12.474430931939018
1981-10-09,Clear Creek,51.05428314208984,10.585712856716576
1981-10-09,Cottonwood Creek,55.86922454833984,13.260680304633244
1981-10-09,Upper Sacramento River,54.24421691894531,12.357898288302952
1981-10-10,Clear Creek,51.09954071044922,10.610855950249565
1981-10-10,Cottonwood Creek,55.79122543334961,13.217347462972006
1981-10-10,Upper Sacramento River,54.18000793457031,12.322226630316841
1981-10-11,Clear Creek,51.02264404296875,10.568135579427084
1981-10-11,Cottonwood Creek,55.55519104003906,13.086217244466146
1981-10-11,Upper Sacramento River,54.01995086669922,12.233306037055122
1981-10-12,Clear Creek,50.958457946777344,10.532476637098524
1981-10-12,Cottonwood Creek,55.19070816040039,12.883726755777994
1981-10-12,Upper Sacramento River,53.81194305419922,12.117746141221788
1981-10-13,Clear Creek,50.849754333496094,10.472085740831163
1981-10-13,Cottonwood Creek,54.87986755371094,12.711037529839409
1981-10-13,Upper Sacramento River,53.56727600097656,11.981820000542534
1981-10-14,Clear Creek,50.92163848876953,10.51202138264974
1981-10-14,Cottonwood Creek,54.86317825317383,12.701765696207682
1981-10-14,Upper Sacramento River,53.54852294921875,11.97140163845486
1981-10-15,Clear Creek,50.966983795166016,10.537213219536675
1981-10-15,Cottonwood Creek,54.86655807495117,12.703643374972874
1981-10-15,Upper Sacramento River,53.561073303222656,11.97837405734592
1981-10-16,Clear Creek,51.20895004272461,10.671638912624783
1981-10-16,Cottonwood Creek,55.07237243652344,12.817984686957466
1981-10-16,Upper Sacramento River,53.8160514831543,12.120028601752388
1981-10-17,Clear Creek,51.191646575927734,10.662025875515408
1981-10-17,Cottonwood Creek,55.194923400878906,12.886068556043837
1981-10-17,Upper Sacramento River,53.92449569702149,12.180275387234161
1981-10-18,Clear Creek,51.19102096557617,10.661678314208984
1981-10-18,Cottonwood Creek,55.3402099609375,12.966783311631945
1981-10-18,Upper Sacramento River,54.00553894042969,12.225299411349827
1981-10-19,Clear Creek,51.451934814453125,10.806630452473959
1981-10-19,Cottonwood Creek,55.84825134277344,13.249028523763021
1981-10-19,Upper Sacramento River,54.39535140991211,12.441861894395617
1981-10-20,Clear Creek,51.42984771728515,10.794359842936196
1981-10-20,Cottonwood Creek,56.03325653076172,13.35180918375651
1981-10-20,Upper Sacramento River,54.51906967163086,12.510594262017143
1981-10-21,Clear Creek,51.39708709716797,10.776159498426649
1981-10-21,Cottonwood Creek,56.008941650390625,13.33830091688368
1981-10-21,Upper Sacramento River,54.530609130859375,12.517005072699654
1981-10-22,Clear Creek,51.30075454711914,10.722641415066189
1981-10-22,Cottonwood Creek,55.86248779296875,13.256937662760416
1981-10-22,Upper Sacramento River,54.41630554199219,12.453503078884548
1981-10-23,Clear Creek,51.40503692626953,10.78057607014974
